"","GSM456661.CEL.gz","GSM456662.CEL.gz","GSM456663.CEL.gz","GSM456664.CEL.gz","GSM456665.CEL.gz","GSM456667.CEL.gz","GSM456668.CEL.gz","GSM456669.CEL.gz","GSM456670.CEL.gz","GSM456671.CEL.gz","GSM456672.CEL.gz","GSM456673.CEL.gz","GSM456676.CEL.gz","GSM456677.CEL.gz","GSM456678.CEL.gz"
"ENSMUST00000102879",4.4087053186014,4.98715594667017,4.68302547528462,3.96626364648342,4.24928011090152,3.82955125617776,4.13937023456441,4.30570813075945,3.8984295697607,3.88008170996067,3.9279010478831,4.13436196150611,4.25866123167611,4.57614349612325,3.96650225885276
"ENSMUST00000102880",6.22490131920341,6.19960592534407,6.51942202065806,4.85780933673862,5.45034394404642,5.0518348197925,5.10687079757045,5.12598023448933,5.29152776940882,5.14240171621019,5.23512178244809,4.93595491664865,5.41096705418392,4.82594252690758,5.28510002035212
"ENSMUST00000102881",5.78808744588836,5.87906976090643,5.99650473360067,5.25850670196711,5.78435047623382,4.7753611651977,5.09345508331838,5.02874275856984,4.62754684971518,4.61573454270562,4.5920193865857,4.76383198619563,4.92284392279266,4.62948102918548,4.52649620524246
"ENSMUST00000102897",5.27711748743522,5.40355714136323,5.36078712155189,5.25216031440176,5.26148553988129,5.11394292157195,5.26783987738856,5.17213273829027,5.27654295279243,5.09284808516571,5.22511679855091,5.23835991572041,5.25216031440176,5.67636843866121,5.38087240713981
"ENSMUST00000102899",9.31345933324777,9.3632253328281,9.40626698039251,7.35027823430921,7.42372471963149,7.63655523925143,7.71942346528212,7.58426548429714,7.7699081370198,7.92331744849822,7.94086745353589,6.98280946904317,6.79680838589132,6.05747718538881,7.02405520586768
"ENSMUST00000102900",4.35983806646204,4.41479688488141,4.31744142601492,4.64423538307597,4.7908036809595,4.35752715665654,4.34797464349362,4.58619913937793,4.31956855936123,4.27437739262333,4.0274323491364,4.34797464349362,4.18343261292564,4.28785738336192,4.18779848403923
"ENSMUST00000102907",5.02806119790009,5.1525642131056,5.09574712631102,5.35148352233152,5.24597973196216,5.13529412337218,5.20587699676708,5.30283230191979,5.52706036419561,5.28591595392046,5.25386802992263,5.34136820422054,5.75138108114828,6.04377804157521,5.72874902778157
"ENSMUST00000102910",5.8749725095254,5.47772565481841,5.75363997612429,6.07091763224875,5.84292331226574,5.84126714014491,5.88555004119522,5.8808412890829,5.74273193298482,5.52239022118443,5.75363997612429,5.31982386214841,5.63592864372557,5.75363997612429,5.79139335180082
"ENSMUST00000102917",6.84833366734774,6.59571916389241,6.7080430249594,6.48684093334326,6.64442050273581,6.65037684588996,6.47041967846575,6.54685438543222,6.37202922832833,6.15399178119911,6.27633109487437,6.56602238760405,6.43180327176607,6.40089262717401,6.40696340375143
"ENSMUST00000102918",4.78791372133925,4.957470700891,4.64875176161937,4.957470700891,4.6812120785864,4.99986686301948,4.62868382561734,4.80300242581778,5.23354829612214,5.19852382746849,5.19878578914742,5.23123183713734,4.97287388216171,5.2614937940957,4.91474863826727
"ENSMUST00000102921",4.8699479384352,5.19624238706991,5.2021806853637,5.13827980318086,5.01414834518186,5.21114298907177,5.06115348848755,5.03459202796934,5.33088251579707,5.12728293988233,5.1769751060716,5.70482623897966,5.19938634868457,5.33789614830619,5.20813907388363
"ENSMUST00000102923",4.48990581788291,4.46982376309101,4.57516876068952,4.80233457761986,4.61315623014427,4.75847049008904,4.61761701597456,4.6332832382198,4.87619491649176,4.90457594050234,4.9765146449054,4.81850166543517,4.90570171880355,4.8014397271143,4.75553686749895
"ENSMUST00000102929",5.50289496112348,5.6116239913391,5.34011678176134,5.19103401763875,4.87549573116374,4.65616424121308,4.5143667432564,5.11572890322735,4.48236335799342,4.74276720285417,4.75641249176761,4.69742795598904,5.35866797807239,5.31872195029448,4.95339156003029
"ENSMUST00000102934",11.0270051076084,10.9955689178009,10.9658298752945,9.33663779509888,10.1246143762788,8.65212548195847,8.51198147451105,9.27288637400318,6.98755430620101,6.73578327985796,7.41911782882093,5.70945880241344,6.86616227503927,5.72965915340342,6.9193799458225
"ENSMUST00000102936",6.12989793188146,6.22889025804107,6.08339265638458,6.08347109950738,6.16618465915486,5.86597590867788,5.7434097799841,5.95415094138992,5.91775658512796,6.00841391645581,5.57288254803986,6.10187082313149,6.00841391645581,5.87092645713909,6.00841391645581
"ENSMUST00000102954",3.74119118209113,3.71972842664581,3.63118978501065,3.9941112307859,3.76911760468767,3.79496617457023,3.82169216456861,3.73844896930422,3.57416896503445,3.69731498366421,3.71951105018461,3.34749441601623,3.66487232700594,3.81832481330792,3.53394193466563
"ENSMUST00000103004",5.13289829825,5.14145048855508,5.17103267301162,5.33276649238076,5.4262551183053,5.1832195874861,5.20626203343884,5.17542364949564,5.24737480116037,5.16893827318497,5.05910051599107,5.18486130471868,5.16266123491033,5.60349227455539,5.09579090432849
"ENSMUST00000103019",5.74106501094009,5.83630554654776,5.95628296736379,5.9482407550123,5.86173748335209,5.8900772815509,5.79210698809049,6.15800449915816,5.83757073898749,5.91115632919819,5.9035587508487,5.71517894912761,5.87820264606186,5.58536083427965,5.88692839149462
"ENSMUST00000103020",5.74106501094009,5.83630554654776,5.95628296736379,5.9482407550123,5.86173748335209,5.8900772815509,5.79210698809049,6.15800449915816,5.83757073898749,5.91115632919819,5.9035587508487,5.71517894912761,5.87820264606186,5.58536083427965,5.88692839149462
"ENSMUST00000103024",5.9624089110319,6.10379095398524,6.00235508144453,6.26579484538022,6.15809595536317,6.31369559108885,6.39566475835059,6.28692181951079,6.15197612892219,6.32844654543153,6.24384127065449,6.39779742013627,6.1620865225829,6.37031086043711,6.14881549290955
"ENSMUST00000103042",5.61715305206376,5.52535537314143,5.54227459055425,5.34772909159982,5.51263954262066,5.52095984680146,5.55748371229355,5.56521608455315,5.71601513592517,5.53830822375305,5.25216031440176,5.22379676369953,5.41519076941449,5.95395408332403,5.5219665080554
"ENSMUST00000103045",5.9957836433269,5.81971724296212,5.97739847641506,7.9557164950844,7.45002303632657,8.4205784368464,8.15898757674048,7.96530696476015,8.71603930529851,9.05766062125799,9.08090513713279,5.90698290707616,5.69152815833517,6.04913225757022,5.62734120912511
"ENSMUST00000103069",5.32762335568026,5.56175983739574,5.68639797599029,5.19984573150896,5.45165667276342,5.55044843515842,5.55888296493061,5.43078244319137,5.28082128756455,5.42429207749553,5.39712172662482,5.43078244319137,5.42775754959983,5.63045976596013,5.24650859828949
"ENSMUST00000103071",4.86537410796364,4.90662963576442,4.84880385467006,5.01069547585987,4.8932826714624,5.10664488652603,4.88328347385935,4.97792566505861,4.89249551999097,4.8703339098761,4.89149758762635,5.02448654557026,4.86254289478918,5.2300664397116,4.60307966481825
"ENSMUST00000103074",8.26156490430525,8.33969091510136,8.48329339933529,7.82754036249137,7.47863991105907,7.39865465871163,7.50452312971171,7.43580919330252,7.72216871825344,7.70673331871067,7.94079834561737,6.90926081931956,7.38555219221131,6.75652376088149,7.59658931176069
"ENSMUST00000103075",8.26268348132306,8.40516736000744,8.28737297904925,6.48865506673215,6.91004448235969,6.17823761266781,6.37143186319699,6.19959272068093,6.51524415217917,6.43746185782658,6.42794161484811,6.66751837374217,6.96584603249867,6.42961275229749,7.2019603156015
"ENSMUST00000103098",8.79862575721607,8.93073930765914,8.86835096989799,7.86352230499089,8.51141705708408,8.22218184643921,7.83283378419445,8.29714588939174,7.55908372344111,7.08916061349338,7.07389664795753,7.64440378771265,7.93994877721909,7.15763717173662,7.84984643699825
"ENSMUST00000103099",8.79862575721607,8.93073930765914,8.86835096989799,7.86352230499089,8.51141705708408,8.22218184643921,7.83283378419445,8.29714588939174,7.55908372344111,7.08916061349338,7.07389664795753,7.64440378771265,7.93994877721909,7.15763717173662,7.84984643699825
"ENSMUST00000103105",4.66769606378433,4.51382352512129,4.37721322066128,5.3684554115034,5.32658890559789,5.44777232212098,5.07698133112544,5.77323750243679,4.80138061770174,4.77063589964068,4.49488505909434,4.36513205346565,4.70907596683044,4.43710355187502,4.2886883319274
"ENSMUST00000103120",5.95193830982467,5.95991747675033,5.95783267587928,6.0282942708322,6.10286040814354,5.96319170951444,5.90941368076901,5.90782190100312,5.94893731366708,5.94515626635665,5.88830752300593,6.05268227455955,5.98990670447676,6.05604471056827,5.89267041674709
"ENSMUST00000103127",5.34280581366925,5.27241513642535,5.33379227227449,5.19851905308577,5.33317558781955,5.42789113805319,5.38947324709155,5.07052806504388,5.46972947319441,5.48322018252583,5.08700447262469,5.36235501308076,5.34280581366925,4.94448886907311,5.34280581366925
"ENSMUST00000103129",10.0129370415789,9.86045769833919,9.98886495049049,7.94886765176674,8.49215964141553,8.72126163535994,8.57494880158103,8.58845364704556,7.71538340744375,7.38291412139497,7.76554109243962,7.27961164452864,7.17833916534125,6.30957695249953,7.25041296066208
"ENSMUST00000103130",10.0129370415789,9.86045769833919,9.98886495049049,7.94886765176674,8.49215964141553,8.72126163535994,8.57494880158103,8.58845364704556,7.71538340744375,7.38291412139497,7.76554109243962,7.27961164452864,7.17833916534125,6.30957695249953,7.25041296066208
"ENSMUST00000103131",5.93496039540864,6.02779554106608,6.09984325863304,4.51135543529456,4.79748165642287,4.51940442677578,4.59436043498009,4.73972741850181,5.18323601079962,5.33221746544406,5.01690052255976,5.47585373267214,5.26305266628184,5.02486031050704,5.45926239801218
"ENSMUST00000103145",7.98321276316204,8.11831611144921,8.22231418656393,8.74930351583907,8.6889821677554,8.34350382728219,7.4912790801855,8.18347231592879,6.5609399535562,6.64487996499134,6.70393559943077,6.32303951424539,6.5132552216944,6.04306800841255,6.7270242716228
"ENSMUST00000103150",8.30682077163365,8.37016816944724,8.39332299718578,7.3205242420492,7.46187369149807,7.66929907304688,7.28557850758728,7.65407290307642,9.28100900980753,9.33262273239079,9.36924165499697,8.28313432273342,9.58228718594657,8.91220842648406,9.84194109811474
"ENSMUST00000103151",8.30682077163365,8.37016816944724,8.39332299718578,7.3205242420492,7.46187369149807,7.66929907304688,7.28557850758728,7.65407290307642,9.28100900980753,9.33262273239079,9.36924165499697,8.28313432273342,9.58228718594657,8.91220842648406,9.84194109811474
"ENSMUST00000103162",6.50758046311731,6.29265443513644,6.25608872357396,6.32841268691221,6.34088469649566,6.34088469649566,6.39334976957795,6.30752674267399,6.3640212399213,6.40893806395241,6.34144330876565,6.21451991020377,6.17757419350914,6.29019614491267,6.18921873311923
"ENSMUST00000103177",5.68217321806751,5.56385373636273,5.40045231926327,5.73056013765965,5.76386806943658,5.58660511053061,5.54334307566224,5.53626943287651,5.3490166774658,5.48764241200681,5.69467862184102,5.35319535598978,5.40759480194037,5.08826954653359,5.25442991024334
"ENSMUST00000103181",7.11624715853417,7.15339119762253,7.08225451087296,7.23867455817223,7.27909227063627,7.83709727478636,8.26044934229942,7.78767930254891,9.01722603001259,9.32991426872526,8.78521072859972,7.4868166136561,7.68822705625974,7.08831314960307,7.6939301704074
"ENSMUST00000103194",4.50440074156004,4.27339674789777,4.24699768101194,4.53870022915881,4.55363873776736,4.55305423270479,4.55337888252209,4.46467813958519,4.56227586310077,4.61115021303359,4.54392639712616,4.68366605081814,4.72545695052025,5.06494752107271,4.84504348610802
"ENSMUST00000103202",5.99467636270341,5.92579206848351,6.06113543180715,5.99938097505314,5.9071972727965,5.9034013958136,5.87900465708258,5.90496053915292,5.85557287874396,5.9034013958136,5.9034013958136,5.77931183660332,5.85252872542847,5.64419611224502,5.81050824453258
"ENSMUST00000103203",5.99467636270341,5.92579206848351,6.06113543180715,5.99938097505314,5.9071972727965,5.9034013958136,5.87900465708258,5.90496053915292,5.85557287874396,5.9034013958136,5.9034013958136,5.77931183660332,5.85252872542847,5.64419611224502,5.81050824453258
"ENSMUST00000103212",7.69715185843877,7.62425555437475,7.86308445765201,7.93865082638369,8.19179545945167,7.618867813454,7.22932187316764,7.88133251256227,6.27492623980369,6.3413104973209,6.38747309426037,6.02006984620148,5.93028569029451,6.12636843917808,6.31040002861349
"ENSMUST00000103230",5.46187394270832,5.54314273149612,5.73640127917212,5.67619770258553,5.43442785025721,5.27597180802487,5.4775276218417,5.3248216989502,5.49265756819058,5.60169811746315,5.44363603988612,5.62552676878683,5.65964279028632,5.67854516615707,5.64951058265933
"ENSMUST00000103231",5.70956062654444,5.82121085263675,5.82961752414191,5.91890367734275,6.052413069941,5.97419890621121,5.90097804429734,6.01885955775202,6.51718023203194,6.4985836182754,5.97419890621121,5.75448982077445,6.18000603844203,5.95462827150741,6.19550175141851
"ENSMUST00000103233",6.62495163580522,6.82799371680888,6.72127240363521,6.70582390012077,7.06257938072899,7.81690138657319,7.80874023286836,7.40266175926506,6.75957541404481,6.3153061551678,7.12064196452022,5.95389514974867,6.79066753606824,5.9892233032785,6.51666033281802
"ENSMUST00000103234",4.94436146791854,5.03563642139196,4.87184396877734,4.99286898367691,5.20054246437803,5.15004449213948,4.97746215255592,4.86608344429549,4.78243500624454,4.9589823011821,4.80949831291105,5.20840871130979,4.96444002199503,4.89964239885984,4.97746215255592
"ENSMUST00000103266",4.21661877533807,4.15844743754176,4.14686067829445,4.25156556689566,4.08786818225348,4.14195209613012,4.1782683191757,4.26270812896426,4.11704916287652,4.06555019677235,4.21306061143414,4.30946843905285,4.0720449919474,4.51581134863458,4.13375580233586
"ENSMUST00000103416",4.87848827311467,4.30376182205142,4.95001778954317,4.9401591368272,4.63972880036758,4.87848827311467,4.72563272737438,5.50585146959992,4.8167800957431,5.03944067511874,5.11951604765459,4.90080742395008,4.87510916038624,5.07196120327866,4.37236255137682
"ENSMUST00000103418",6.16525622040226,6.06668808367639,6.12173916213032,5.84663931125108,5.72401517525522,5.54271716375733,5.44736927161546,5.43516158202007,5.19192013470318,5.19756234916445,5.24283687772941,5.07578797091259,5.2843386031935,5.22569775385505,5.20033283117056
"ENSMUST00000103740",4.64777479454274,4.60654751257537,4.66944151798177,4.5009300056147,4.4597751094497,4.44525919833358,4.25295391633879,4.6643091046764,4.38965143909754,4.40416360514715,4.10157968956733,4.25934105955985,4.28089073758633,4.97326744788787,4.15647327595386
"ENSMUST00000103746",5.47379076168488,4.99490300814939,5.27307885000128,5.23799961296556,4.78106830151698,4.9758699140979,5.36564782876815,4.52765029672771,5.2140461884673,4.8718154277885,4.89653926817255,5.06805861390857,4.97307461444447,4.28077909918629,4.59682239748896
"ENSMUST00000104999",6.33277239052832,6.38743544316917,6.47063651760958,6.63074919920978,7.04504293608495,6.80272169083334,6.66986422049806,6.70573027923984,6.58299957636422,6.6375140324672,7.00255312297379,6.65605095564877,6.30404314444717,6.11494956605027,6.26497490105294
"ENSMUST00000105001",3.99002860675877,4.16611282000049,4.16611282000049,4.27299612830982,4.24901074796308,4.1222821880425,4.43601299422098,4.16611282000049,4.03992945450093,4.18297543834401,4.16611282000049,4.53593050615361,4.01861900556293,4.76689339906275,3.94294186158957
"ENSMUST00000105158",8.53100461468303,7.4282530884623,7.9361332966602,5.4032676522517,5.25436104204197,4.89150136826878,5.13706124349771,5.01608284105041,4.90395338796313,5.04106205434989,5.08551376036046,5.44353751593177,5.15955245235454,5.55002635687137,5.17451698196473
"ENSMUST00000105261",7.17154738770728,7.08007045414999,7.09627136063365,6.1958055616704,5.93360270956181,5.27736155008239,5.26891374990346,5.2126854519754,4.94209127598336,5.08211566463198,5.01296274168439,5.0008652384837,5.26806646420196,5.35706648458669,5.34200612324187
"ENSMUST00000105262",7.17154738770728,7.08007045414999,7.09627136063365,6.1958055616704,5.93360270956181,5.27736155008239,5.26891374990346,5.2126854519754,4.94209127598336,5.08211566463198,5.01296274168439,5.0008652384837,5.26806646420196,5.35706648458669,5.34200612324187
"ENSMUST00000105271",7.35848288546779,7.14478541281162,7.29574919791869,6.738470295088,6.87316988772536,6.06167465614957,5.91890748528204,6.05751208104328,5.24129300694593,5.48324427137424,5.56962568665268,5.53547047864726,5.52342849481137,5.1555494351947,5.37559351836127
"ENSMUST00000105276",5.21400310490581,5.25649717888728,5.23385463047087,4.98296711838212,5.06401869600493,4.97612229892016,4.95083405009199,4.81678842293151,4.80175254445723,4.92832051609995,4.97612229892016,4.79965426451419,4.8653789426265,4.92626582605246,4.77848719232197
"ENSMUST00000105283",4.99160197512298,4.97302394368788,4.93103325633586,4.96904567836916,4.96609254616143,5.08788812309453,5.04952753351292,5.10097391173113,4.84263323608644,4.89281574102822,4.80600423437671,4.82749262015464,4.83232986765641,4.81795001485174,4.7084677039206
"ENSMUST00000105354",5.0199235635601,5.45483939775748,5.05736780785174,5.5578405530966,5.81391134720719,5.53615781442597,5.53724867390853,5.76375417429326,5.78782368412925,5.72998537054848,5.42743002640485,5.67307331386187,5.55943760044945,5.44750316712165,5.54228263836566
"ENSMUST00000105355",5.0199235635601,5.45483939775748,5.05736780785174,5.5578405530966,5.81391134720719,5.53615781442597,5.53724867390853,5.76375417429326,5.78782368412925,5.72998537054848,5.42743002640485,5.67307331386187,5.55943760044945,5.44750316712165,5.54228263836566
"ENSMUST00000105357",5.0199235635601,5.45483939775748,5.05736780785174,5.5578405530966,5.81391134720719,5.53615781442597,5.53724867390853,5.76375417429326,5.78782368412925,5.72998537054848,5.42743002640485,5.67307331386187,5.55943760044945,5.44750316712165,5.54228263836566
"ENSMUST00000105358",5.0199235635601,5.45483939775748,5.05736780785174,5.5578405530966,5.81391134720719,5.53615781442597,5.53724867390853,5.76375417429326,5.78782368412925,5.72998537054848,5.42743002640485,5.67307331386187,5.55943760044945,5.44750316712165,5.54228263836566
"ENSMUST00000105363",4.98143171904167,4.8050050234807,4.77635431031091,4.95107439129772,4.91546773518094,5.04409918921949,4.98840481852661,4.50982579017226,4.99769309453232,5.28506624213156,5.29404509472005,5.11415605870826,4.83644460376382,4.85471025977961,4.99092468050555
"ENSMUST00000105364",5.63111819853935,5.47218712083196,5.64424270643789,7.57686741951814,6.86872401690751,7.93808622450882,8.10119558215771,7.71588882978751,8.93648080045389,9.35956824988029,9.05474861101485,8.10856577069181,9.55335695691661,8.74572004308442,9.70682869074883
"ENSMUST00000105369",4.75208803449315,5.0515514155114,5.00621568225331,5.57202133820716,5.44521496808619,5.41289787082562,5.55519503892783,5.63075744606806,6.15304632126925,6.27199660360532,5.88681360427724,5.94679741335675,6.26587457582136,6.20777044337296,6.09303640801837
"ENSMUST00000105373",5.24638011706922,5.11007932063631,5.11924787596899,5.38329047106488,5.44627104427084,5.44761290793907,5.53750635741796,5.31221962769337,5.5990499218186,5.50095580464492,5.25586830094341,5.492596610752,5.41328989925181,5.33540483294775,5.54052957905153
"ENSMUST00000105404",5.91901551452591,5.92712345534108,6.01318207614298,6.4510655007118,6.46708640058949,6.05391912581301,6.00583186603069,6.05892296311076,5.93333407055328,5.96518107662557,5.80795668956665,5.7427554638337,5.65777144240075,5.83868056935839,5.64294099136375
"ENSMUST00000105406",5.91901551452591,5.92712345534108,6.01318207614298,6.4510655007118,6.46708640058949,6.05391912581301,6.00583186603069,6.05892296311076,5.93333407055328,5.96518107662557,5.80795668956665,5.7427554638337,5.65777144240075,5.83868056935839,5.64294099136375
"ENSMUST00000105409",5.92572698679846,5.62835542602754,5.87181885888034,5.91088305000917,5.82700861349431,5.97708395893187,5.90291306792333,5.8426896593274,5.92097406434761,5.56195508778065,5.42784101203888,5.98998645017822,5.78372298409581,6.3555686512705,5.53669170185431
"ENSMUST00000105411",7.67642190023834,7.72632182075846,7.87987849007126,7.29990194151691,7.79259741725995,6.44556721786243,6.69227462586998,6.51477030200264,6.41378327187887,6.44416291041099,6.17167000100664,5.7243812100815,6.14369323332908,6.05648326402324,5.91155054675898
"ENSMUST00000105436",9.86449865435681,9.56247247711416,9.71441409289975,4.98202739715415,6.19644810975539,5.25493830922029,4.94005284394777,5.33702287589562,3.66936445203954,3.80167522754256,4.32982340322508,4.48843256364425,4.3387302988785,3.32994467309885,3.98097340817069
"ENSMUST00000105438",4.87783178476934,4.87707374573379,4.5805188393266,4.11235449249022,3.94737642662775,4.05865385582839,3.80284963725308,4.45603457536826,3.76568955155593,3.89019621032906,4.18201665957678,4.03852690418425,3.86326324195562,3.95714108515742,3.6277973604367
"ENSMUST00000105447",10.9028067752793,10.8051459705448,10.9185375438089,9.33636303281331,9.9598781225857,9.78395812249956,9.77861968610791,10.0806251286357,8.97087334423582,8.85075993572913,9.62916416657209,8.68444913842481,10.1800018532721,9.26665234871759,10.2955581432748
"ENSMUST00000105465",6.39044973376394,6.27890121782677,6.30168848772745,6.56961010459533,6.52229309908995,7.12009553013311,7.21832245236453,6.80068920399567,8.50829614909256,8.58962707220614,8.6752352938334,7.98215885770802,9.75914462102121,8.75464639525093,9.72220412149066
"ENSMUST00000105505",7.18088565777149,7.38347450851998,7.1108789662435,5.47830850865393,5.58879558381094,5.77903029724589,5.59488034692857,5.75964999829577,5.8399172131116,5.80826720494019,5.56181247783894,5.85086876358995,6.14327473250753,5.82434824759746,6.14225247331676
"ENSMUST00000105509",7.27902199814706,7.12458326081207,7.47932161275081,6.95610634064144,7.39780129965972,7.01389905551241,6.87647135782149,7.53304571382391,5.1205543338807,5.57558094214221,5.48086786676931,5.57439175129011,5.4963733110301,4.57226890889293,5.61786465215191
"ENSMUST00000105511",5.05428994614847,5.29417336450545,5.23086809620185,5.19553634514889,4.84796241763306,5.08677072548535,5.05428994614847,5.05428994614847,5.02477926847106,4.91164920375966,4.91612238282116,5.13606323177483,4.91980116755771,5.27759025559481,4.9149720208522
"ENSMUST00000105525",4.69385573958338,4.84317061713663,4.80348922548114,4.74277965287685,4.63967889652263,4.62504780634925,4.62473651698303,4.66554541507308,4.64147069556648,4.64628345387028,4.68055003616562,4.72505526086043,4.6421309332835,4.55651936158592,4.64765264817085
"ENSMUST00000105527",5.23877001917705,5.32819676284597,5.52464718817449,5.51347154990501,5.43035104287275,5.62541305632358,5.42961852063986,5.31804159555219,5.54962799226069,5.20148540453226,5.33462537621992,5.29428347384848,5.19956083428582,5.7338684010082,5.55059537987671
"ENSMUST00000105539",7.13221952261218,7.048866276238,7.07257661466663,6.47224667134492,7.27566593536552,7.92410202935601,7.64311121915882,7.95365685153189,6.4605698998106,6.55733398169705,6.58461645084799,6.63666553318212,7.17451372888464,6.43152801394249,7.29454115335423
"ENSMUST00000105566",7.18797296273671,6.83701762440518,6.78247437761314,5.39220894009668,5.71758448701054,4.44413718322444,4.90901916242853,4.73887533085174,4.52384242088774,4.28230876801655,4.25963934873137,4.45487408006977,4.24609178262063,4.60524818237765,4.44025809507821
"ENSMUST00000105590",5.0128432195444,5.02809272743252,5.01237917728627,4.37766151964711,4.58044057786417,4.61603377584886,4.64052358765653,4.63670397069468,4.58091713101381,4.61603377584886,4.57440168164159,4.60565511389071,4.61603377584886,4.58224897693191,4.55681139795191
"ENSMUST00000105616",6.91113296857506,7.05590773567531,7.33493180417292,6.77270980933853,7.18725788817431,6.58076618466034,6.17361480948714,6.5657791251924,7.40460426412598,7.42611721232764,7.40355767487545,6.46191576037398,7.5664177003788,7.02554313845738,7.73044575760811
"ENSMUST00000105652",6.22422581195097,6.63638909643656,6.30377032430248,6.78665775723666,6.79609071789076,6.87387367148289,6.84001093895754,6.70273156745574,7.10862956961445,7.6257374506731,7.44975167010626,6.5619633103106,6.99014505105512,6.44613344413259,7.07645311772509
"ENSMUST00000105673",6.64171006893975,6.71925576448551,6.66182242054483,7.58631578178584,7.01159218628866,7.59915735217798,7.64779641309076,7.86196805314868,7.91541009844365,8.17853159030328,7.77210542981038,8.57642498477073,8.84875930725202,8.30757783398155,9.33553235294545
"ENSMUST00000105674",6.6609441100089,6.70070798544343,6.69603528285293,7.84326382747311,7.29507221271703,7.77606683193237,7.87477905867852,8.04567877521452,8.04199555324931,8.35634351116529,7.87711531461872,8.80102800600272,9.11007049861011,8.48093397068455,9.4613012609628
"ENSMUST00000105675",6.6609441100089,6.70070798544343,6.69603528285293,7.84326382747311,7.29507221271703,7.77606683193237,7.87477905867852,8.04567877521452,8.04199555324931,8.35634351116529,7.87711531461872,8.80102800600272,9.11007049861011,8.48093397068455,9.4613012609628
"ENSMUST00000105676",6.81734136255554,6.89334957154505,6.83798139843095,7.75710942090352,7.19273770264008,7.70739891617193,7.87005115044783,7.91126762468347,8.03932615259925,8.33844859286499,7.95206494991021,8.81288663164349,9.07101533296673,8.48694075031704,9.58088369843718
"ENSMUST00000105683",5.44301540896551,5.28982065922077,5.44735499209199,5.47113467102695,5.73406742715104,5.2469362969776,5.621080693574,5.46413585539796,5.14757238399728,5.19146408163758,5.09613047745257,5.15349487154664,5.37658513476779,5.19463526943706,5.14835650675567
"ENSMUST00000105707",7.03988374789858,7.13350630248982,7.24722056958838,6.95815919304704,7.28411039920336,8.24009297994421,8.21661013721876,7.564184151755,7.04492177888396,7.46001079738084,7.82823133740916,6.03682285882356,6.34067865788276,5.57472128016208,6.16097668722503
"ENSMUST00000105708",6.83226667054339,6.93291854855042,7.12386638218037,6.95014933452486,7.2721420427404,8.41871919491967,8.27153341767647,7.96084793581133,7.10769289011868,7.6056876910533,8.09533958854439,4.55771780267564,6.22535376766448,5.55393430924031,6.21239267336536
"ENSMUST00000105781",5.79827097255348,5.60468207544132,5.91967138145272,5.68461606346628,5.58654748118224,5.72878275128718,5.67371864609776,5.61146370150309,5.28710739718989,5.43869943378425,5.52334314387822,4.96852508488729,5.31635026704519,5.86509909388156,5.43532120765404
"ENSMUST00000105816",5.31062473795541,5.40713084057543,5.1188107955106,6.09649869682085,5.76826609598064,6.76243565536163,6.70952248248982,6.49125721090528,7.76385410472534,7.84701156076174,7.72650596651647,6.87684842968128,6.82256316635166,6.73192576530042,6.94618119328093
"ENSMUST00000105857",4.99873405670736,5.38951088045514,5.3582345168218,5.16892989641696,5.26820224703032,5.45648558622292,5.21905042561312,5.21905042561312,5.52425844640342,5.54929135096676,5.08608651251815,4.72877096696183,5.26503916061398,5.07236385580456,5.05550173352943
"ENSMUST00000105858",5.71135138547357,6.20205629808064,6.00116575772304,6.16453440193959,6.4133701730461,6.43143584196895,6.08371523462414,6.12515799349292,6.30961099542672,6.31257046126818,5.92626338474261,5.95603210943529,5.73034582575431,6.01210295172202,5.81878084383085
"ENSMUST00000105859",5.71135138547357,6.20205629808064,6.00116575772304,6.16453440193959,6.4133701730461,6.43143584196895,6.08371523462414,6.12515799349292,6.30961099542672,6.31257046126818,5.92626338474261,5.95603210943529,5.73034582575431,6.01210295172202,5.81878084383085
"ENSMUST00000105860",5.71135138547357,6.20205629808064,6.00116575772304,6.16453440193959,6.4133701730461,6.43143584196895,6.08371523462414,6.12515799349292,6.30961099542672,6.31257046126818,5.92626338474261,5.95603210943529,5.73034582575431,6.01210295172202,5.81878084383085
"ENSMUST00000105879",7.37539202288116,7.30450608285661,7.56699308735554,7.04637122830466,6.86003328100713,7.00694799198506,6.70833729224104,6.93954374562808,8.1930607897354,8.90531691995112,7.97188558293544,7.61602710379154,8.18329025933128,7.49164636112883,8.27259812795763
"ENSMUST00000105897",9.82935792998728,9.43841577107602,9.95784609733068,8.66244272718504,9.27128512170879,8.5509254048703,8.26082492464404,8.49263493747723,7.86724453217672,8.43311924507859,8.37732971292256,7.04954589546656,7.45152281199325,6.904680468082,7.7182336798363
"ENSMUST00000105899",7.60419743273006,7.74623766202963,7.74266999937247,6.97532879045297,7.18113443436055,6.50359048855657,5.8927067617162,6.5893884037381,5.6336628901707,5.61345943531397,5.45637972538594,4.5206401844174,4.89304699026404,5.37216310825205,4.9031136464331
